moderator,market,productivity,utilisation,handling_time,accuracy,ad_capacity,final_score
5222102,"[""KR"", ""ID""]",621.24,0.823208333,96197,0.841,511.40994479292,0.883036499347089
1695037018246146,"[""GB""]",367.6363636,0.787859848,49242,0.841,289.6459295451687,0.7817873402848062
9629372,"[""VN""]",410.8175,0.7468125,85252,0.841,306.80364421875,0.7724819327503164
5357953,"[""ID""]",221.03,0.783192708,46018,0.842,173.10908424924,0.7329443135794641
1752626937237505,"[""DE""]",192.0525,0.751,90699,0.842,144.2314275,0.7074851042914068
1728695728635906,"[""VN""]",390.04,0.845833333,94205,0.842,329.90883320332,0.8171947312485714
1741850392320033,"[""VN""]",348.855,0.841005208,98592,0.843,293.38887183684,0.8007446455861975
2713299,"[""ID""]",604.6525,0.364286458,54749,0.843,220.266717545845,0.6950003136483311
1752804614390817,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",835.2433333,0.789854167,69947,0.844,659.7204272659749,0.9588759227798842
1770122728379393,"[""PL""]",385.935,0.689875,38439,0.844,266.246908125,0.7392440184391907
1738218399766529,"[""GB""]",331.52,0.791807018,111146,0.845,262.49986260736,0.7708874425608148
1705878830248961,"[""GB""]",319.8,0.743427778,81447,0.845,237.74820340440002,0.7449713226516208
1706345392129025,"[""DE""]",0.0,0.0,0,0.845,0.0,0.5671047854863318
3001689,"[""TW"", ""KR""]",804.995,0.901239583,104837,0.845,725.493358117085,1.0000005791657085
9065085,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",90.39,0.379472222,8765,0.846,34.30049414658,0.5879120439023923
1752720374569010,"[""DE""]",289.1741935,0.718887097,80198,0.846,207.88359649253127,0.7245137313161982
5789675,"[""GB"", ""PK"", ""IE""]",315.775,0.679744792,80847,0.846,214.6464116938,0.7133366956073707
1754531055179777,"[""ES""]",313.2954839,0.70138172,75077,0.846,219.7397253660143,0.7233998476923097
1672130496087046,"[""US"", ""CA""]",320.9025,0.646458333,79979,0.847,207.45009520553248,0.6990481853490773
6261963,"[""TR"", ""GB"", ""IE""]",424.2275,0.684677083,91044,0.848,290.4588472283825,0.7466078167925017
2803125,"[""MY"", ""ID""]",513.625,0.799864583,95537,0.849,410.83044644337497,0.837179276755594
3116616,"[""KR""]",223.2975,0.603864583,71214,0.85,134.8414517224425,0.6559181413265949
7736076,"[""VN""]",299.7775,0.835239583,96393,0.85,250.3860340927825,0.7843695691200605
1747029102355473,"[""IT""]",0.0,0.0,0,0.85,0.0,0.5704604351045941
1742531919621137,"[""VN""]",340.9075,0.833453125,97913,0.85,284.1304212109375,0.797500665720538
6833208,"[""PH""]",221.7,0.202703125,31729,0.85,44.939282812500004,0.5956515362025078
1635870,"[""TH""]",616.588,0.898345833,141916,0.85,553.909260477804,0.9290905212201397
1760219117725713,"[""US""]",340.19,0.661619792,79103,0.85,225.07643704048,0.7130859530488561
1672986653202437,"[""KZ""]",269.8375,0.619338542,78369,0.851,167.12076382692499,0.6747722103997101
1767935702692865,"[""HU""]",209.355,0.668265625,74113,0.851,139.90474992187498,0.6812145499468413
1725713402974209,"[""KR""]",351.314,0.875320833,124211,0.851,307.51246312456203,0.8211621954708684
5799635,"[""TH""]",519.145,0.879041667,103497,0.852,456.35008621471496,0.8849920607875243
1672130743419909,"[""US"", ""CA""]",266.925,0.286921875,221439,0.852,76.586621484375,0.6133689277820252
1767847119851554,"[""HU""]",360.435,0.535427083,76884,0.853,192.986660661105,0.6840306375691706
1759883889722386,"[""KZ""]",228.144,0.75125,98450,0.854,171.39318,0.7238347287064761
1709528915683329,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",220.8033333,0.663590278,60766,0.854,146.52294532787366,0.684287653115777
1771651748366369,"[""DK""]",340.0075,0.931171875,109271,0.854,316.60542128906246,0.8468514128099974
1764775761397761,"[""NO""]",218.017561,0.794691057,123234,0.854,173.25660599565197,0.7388458651590469
1737385941465090,"[""MY""]",1008.5225,0.838072917,92814,0.854,845.2153934351325,1.0
1695273683331074,"[""TW""]",684.3275,0.751151042,105020,0.855,514.0333146942551,0.8381969871848751
6238895,"[""GB"", ""RO"", ""IE""]",416.3675,0.830244792,82679,0.855,345.68694843306,0.7995675244652986
1701278640652289,"[""DE""]",0.0,0.0,0,0.855,0.0,0.5334134965061804
1684284296197122,"[""KR""]",321.57,0.689180556,57669,0.856,221.61979139292,0.7032091040579297
1235883,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",119.755,0.217822917,23183,0.856,26.085383425335,0.5473815630736745
2281096,"[""ID""]",385.964,0.316095833,65729,0.856,122.001612088012,0.5992303402775633
2311966,"[""TW""]",54.94,0.996,8145,0.857,54.72024,0.7454032997049775
1695193495897089,"[""SA"", ""OM"", ""ZA"", ""BH"", ""QA"", ""JO"", ""PK"", ""KW"", ""LB"", ""EG""]",407.68,0.831066667,134587,0.857,338.80925880256,0.7955635233140176
8818299,"[""SA"", ""ZA"", ""QA"", ""AE"", ""JO"", ""PK"", ""KW"", ""MA"", ""LB"", ""EG""]",326.8025,0.459880208,292864,0.857,150.29000167492,0.6155741942458173
6813656,"[""VN""]",346.6733333,0.579902778,59865,0.857,201.0368290391899,0.6576861323035732
1173832,"[""ID""]",317.085,0.516375,35323,0.857,163.734766875,0.6242696800127785
1736353461364738,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",170.76,0.764760417,87890,0.858,130.59048880691998,0.6925345395014771
9211081,"[""JP""]",587.112,0.606766667,57890,0.858,356.239991395704,0.7312229983327863
8003837,"[""SG""]",656.4775,0.929276042,106280,0.858,610.048812862055,0.9390654981150957
1735138323373057,"[""ES""]",272.2477419,0.648123656,78113,0.858,176.45020181797238,0.671015702200142
7977305,"[""JP""]",491.1333333,0.605868056,82903,0.859,297.5619978832711,0.7048333842150676
5988360,"[""VN""]",382.6725,0.737192708,80920,0.859,282.10337655213004,0.7440566331645065
1714594710759425,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",666.2451613,0.85677957,96185,0.859,570.8252428131947,0.8993910759629204
1912879,"[""TW""]",1050.9075,0.3476875,115312,0.86,365.38740140625,0.7428938716467627
7960156,"[""AU"", ""TW"", ""KR""]",700.3,0.664734375,94217,0.86,465.51348281249994,0.7926694649501752
1561930,"[""TW"", ""KR"", ""MY""]",449.0525,0.896536458,97717,0.86,402.59193780604505,0.8465676599480563
1734911746733057,"[""US"", ""CA""]",180.75,0.68546875,79210,0.86,123.8984765625,0.6638288290471691
5628560,"[""PH"", ""SG""]",288.3355556,0.525,50586,0.861,151.37616669000002,0.6212175311212049
1772381082377233,"[""DE""]",265.1671795,0.776444444,107843,0.861,205.88758325392567,0.7269024171511016
1716460631262210,"[""TW""]",768.1875,0.824463542,92236,0.861,633.3425871701251,0.9141855654527983
5819951,"[""GB"", ""PK"", ""IE""]",849.226,0.737395833,123256,0.861,626.215713675258,0.8826163601422423
1999691,"[""TW"", ""KR"", ""SG""]",599.29,0.877120833,122760,0.862,525.64974400857,0.8885216538825887
1709538693282817,"[""US"", ""CA""]",329.11,0.693965278,57314,0.862,228.39091264258,0.7102329017288747
1726035034103809,"[""US"", ""CA""]",382.2175,0.766552083,86316,0.862,292.9896207840525,0.7595873886581593
8756135,"[""TR"", ""GB"", ""IE""]",30.31666667,0.575986111,7435,0.862,17.46197893373662,0.588008935286647
1688583780713474,"[""SA"", ""BH"", ""OM"", ""ZA"", ""QA"", ""PK"", ""KW"", ""MA"", ""EG"", ""LB""]",511.3723077,0.863339744,80707,0.862,441.48803721840727,0.8522778787742943
1737428902974466,"[""PL""]",228.98,0.807354167,73537,0.863,184.86795715966,0.7317019910432194
1762949452156946,"[""KH""]",335.03,0.796713542,81355,0.863,266.92293797625996,0.7602977358769144
1736947320740865,"[""ES""]",0.0,0.0,0,0.863,0.0,0.5384044999822617
3383592,"[""VN""]",353.17,0.4389375,23310,0.863,155.019556875,0.6237903135653594
1734911755347970,"[""US"", ""CA""]",453.6066667,0.779229167,64128,0.863,353.46354503828763,0.7894954214611387
1718358,"[""JP""]",394.31,0.968869792,114294,0.863,382.03504768352,0.8638857233753336
1077236,"[""MY"", ""ID""]",468.56,0.78015625,95680,0.864,365.5500125,0.7935824306292198
9075895,"[""ID""]",618.8666667,0.927680556,84693,0.864,574.1105734541227,0.927903067955368
1769918920119298,"[""ID""]",514.23,0.830208333,47872,0.864,426.91803107859,0.8374923745654621
6992269,"[""ID""]",503.85,0.368875,10491,0.864,185.85766875000002,0.6423360392808983
1759086854982705,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""KW"", ""LB"", ""EG""]",37.92,0.100351852,3256,0.865,3.80534222784,0.5416125748906837
9310005,"[""VN""]",482.764,0.829270833,115968,0.865,400.34210442241204,0.8238429527476431
1707706649725953,"[""GB""]",283.2613333,0.846072222,90975,0.865,239.6595456718136,0.7669102509257244
1743733252058114,"[""PH""]",438.22,0.609875,17292,0.866,267.25942249999997,0.7003561879992644
1760317489090561,"[""HU""]",363.265,0.805208333,90991,0.866,292.504005087245,0.774279178789293
1559239,"[""ID""]",325.736,0.3472125,69496,0.866,113.09961089999999,0.6004885254728395
1736487925281793,"[""ID""]",401.1775,0.887552083,106575,0.867,356.0659257777325,0.827659679719016
1695036841030657,"[""GB""]",266.9906383,0.766173759,152225,0.867,204.56122096412037,0.7234114963364693
1749552718474241,"[""FR""]",0.0,0.0,0,0.867,0.0,0.5409000017203023
1741913057608722,"[""VN""]",362.6,0.847395833,91209,0.867,307.2657290458,0.7951295585711095
2097663,"[""KR""]",589.62,0.258786458,35318,0.867,152.58567136596,0.6242821784007845
5583099,"[""MY"", ""ID""]",521.702,0.799570833,141740,0.867,417.137702717766,0.8199588265005547
1746466901267473,"[""KR""]",466.1725,0.804421875,91596,0.867,374.9993565234375,0.8072309603219137
1752720507121697,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",381.2,0.72059375,84132,0.867,274.6903375,0.7387869938924342
1711502684514306,"[""MX"", ""CO"", ""AR"", ""CL"", ""PE""]",386.4278261,0.728717391,62744,0.867,281.5966772453937,0.7453400918004215
1003316,"[""TW"", ""KR"", ""SG""]",556.27,0.901802083,102268,0.868,501.64544471040995,0.8911131457411413
1703462395747329,"[""US"", ""CA""]",446.1324138,0.838626437,82030,0.868,374.1384366153036,0.8195756645444402
8521016,"[""US"", ""CA""]",640.85,0.931631944,80568,0.868,597.0363313124001,0.9403526493202857
1671850168837125,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",0.0,0.0,0,0.869,0.0,0.5421477525893226
1747655395696658,"[""FR""]",495.3475,0.747885417,84964,0.869,370.4631715974075,0.7871341964711968
9660890,"[""TH""]",552.4075,0.83828125,95388,0.869,463.072849609375,0.8546404214875277
1707001515026434,"[""US"", ""CA""]",300.095,0.746171875,81981,0.869,223.92244882812503,0.7284052637778912
1770122728378385,"[""MY""]",583.905,0.837786458,94569,0.87,489.18770175848994,0.8653378461421921
1705699742139394,"[""KH""]",366.15,1.150041667,76773,0.87,421.08775637204997,0.9467564238235099
1743522632016930,"[""FI""]",325.275,0.65734375,93174,0.87,213.81748828124998,0.6936769121372648
1697813860514817,"[""ID""]",458.29,0.823958333,90346,0.87,377.61186443057,0.8163968101338466
1756422385051682,"[""KR""]",378.405,0.845276042,94102,0.871,319.85668067301,0.801046171242202
1712377365906433,"[""KH""]",441.6525,1.157927083,102324,0.871,511.4013910246574,0.9846321298828836
9075900,"[""VN"", ""AU""]",415.875,0.772770833,90562,0.871,321.376070173875,0.7768176833618666
1915657,"[""TH""]",622.0525,0.838265625,102732,0.871,521.4452276953125,0.8783916273919867
1695529068585986,"[""MY""]",213.975,0.7950625,92066,0.872,170.1234984375,0.7247256552551198
1755261176398946,"[""DK""]",476.2985366,0.748638211,116486,0.872,356.575284342142,0.781720889727745
1690696921339906,"[""US"", ""CA""]",0.0,0.0,0,0.872,0.0,0.544019378892853
1708245356577793,"[""PT""]",350.8625,0.804505208,91429,0.872,282.27070854190004,0.7726109879153716
1752720374571010,"[""DE""]",279.52,0.7867375,138311,0.872,219.908866,0.7394800669515131
9317729,"[""ES"", ""SG""]",476.305,0.728854167,82018,0.873,347.15688401293505,0.7732186545415375
1711502694841346,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",605.0683871,0.801306452,89451,0.873,484.8452024844635,0.852606418106422
1125738,"[""AU"", ""PH""]",0.0,0.0,0,0.873,0.0,0.5446432543273632
1671655809916934,"[""US"", ""CA""]",413.7074286,0.709447619,92740,0.873,293.5037501828825,0.7446858141103293
1753012934144001,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",239.975,0.542526042,61179,0.874,130.19268692895,0.6241099774700043
1672120680486917,"[""US"", ""CA""]",386.87,0.705026042,79157,0.874,272.75342486854,0.735991588697796
1755541489127426,"[""TH""]",462.29,0.896192708,100955,0.874,414.30092698132,0.8571704280808747
9861288,"[""VN""]",282.72,0.600020833,23378,0.874,169.63788990576,0.6613993352027687
1739422683456514,"[""VN""]",307.785,0.843807292,101289,0.874,259.71122736822,0.777615319122064
3022657,"[""PH""]",279.655,0.467223958,70507,0.874,130.66151597449,0.6152204581597422
1690659763144705,"[""VN""]",307.145,0.8829375,100323,0.875,271.1898384375,0.7961617821650679
1772265235365890,"[""ID""]",227.9966667,0.917777778,79167,0.875,209.2502741553326,0.7845376101610174
7210610,"[""TR"", ""GB"", ""IE""]",400.8225,0.678911458,77898,0.875,272.12298787420497,0.7272402092623997
1672187707661318,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",162.8777778,0.752643519,104278,0.875,122.58890385029207,0.6919532236926905
1695025848732673,"[""GB""]",217.41,0.691130208,89731,0.875,150.25861852128,0.682431005084299
8831199,"[""AU"", ""NZ"", ""SG""]",638.5975,0.809880208,174056,0.876,517.18747612828,0.8657791226296738
8320536,"[""TW"", ""KR"", ""MY""]",715.385,0.769541667,115341,0.876,550.518565446795,0.867887671382444
7086019,"[""MY"", ""ID""]",514.64,0.766069444,76997,0.876,394.24997866015997,0.8063466054197024
1769411685685298,"[""RO""]",184.855,0.569875,32703,0.877,105.34424312499999,0.6263279476432545
1757803306771474,"[""IL""]",278.4588957,0.446947853,51556,0.877,124.45660558186594,0.6139246804980022
5506285,"[""AU"", ""ID"", ""NZ""]",323.825,0.5523125,78500,0.877,178.8525953125,0.647355707592071
3271035,"[""TH""]",517.718,0.876058333,123794,0.877,453.55116804409397,0.8660958227690788
1011085,"[""VN"", ""PH""]",347.6775,0.755729167,85885,0.878,262.7500274596425,0.750955231398098
6958678,"[""VN""]",367.625,0.748953125,97224,0.878,275.333892578125,0.7530903334445807
1746471679125505,"[""FI""]",156.9625,0.582479167,66340,0.878,91.4273862502375,0.6240015485542408
1733128229522434,"[""TW""]",763.254,0.756616667,126856,0.878,577.490697554418,0.8745051066937866
1716223124556802,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",272.9375,0.764828125,87792,0.878,208.7502763671875,0.7325275918162927
1719212303097858,"[""ES""]",193.0974359,0.638641026,90006,0.878,123.31994458114522,0.6549381014361259
1724471787931649,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",388.824186,0.87924031,134430,0.879,341.86989783413765,0.8231677666699756
1748619681801218,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",479.95,0.824692708,94959,0.879,395.81126520460003,0.827667478967199
1714437736888321,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",163.0837209,0.605862403,77509,0.879,98.80629503465534,0.6349179968973968
1263657,"[""PH"", ""ID""]",554.24,0.862703125,97076,0.879,478.14458,0.8734157680190092
2357972,"[""TH""]",574.735,0.656895833,93558,0.879,377.541026579255,0.7626152839505295
1753884661423138,"[""DE""]",251.8782609,0.753623188,53809,0.88,189.82129796735376,0.7236220242387922
1724279233783810,"[""MX"", ""CO"", ""AR"", ""CL"", ""PE""]",406.7819355,0.776086022,86125,0.88,315.6977741436556,0.7799078391999685
1755803536984066,"[""DE""]",192.575,0.708864583,81051,0.88,136.509597071225,0.6857064104069444
9656110,"[""SA"", ""BH"", ""OM"", ""QA"", ""DZ"", ""AE"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""EG"", ""LB""]",354.855,0.611307292,72838,0.88,216.92544910266002,0.6844370517552487
1771763479218193,"[""DK""]",259.58,0.839270833,72591,0.881,217.85792283014,0.7638645652882065
1747108832929793,"[""IT""]",249.2668852,0.699765027,74523,0.881,174.4282486521839,0.6984000807056807
1743733536302098,"[""VN""]",303.2075,0.822296875,96942,0.881,249.3265797265625,0.7693816418212357
1736806401258498,"[""DE""]",206.148,0.713691667,98946,0.881,147.126109768716,0.6911957694314864
1729988924221442,"[""PL""]",693.642,0.766895833,109415,0.881,531.951159393786,0.8620904068037671
1755920005991426,"[""FI""]",0.0,0.0,0,0.881,0.0,0.5496342578034444
2135121,"[""MY""]",552.95,0.880645833,23621,0.881,486.95311335735005,0.887446590186607
1736956048423938,"[""ES""]",230.4533333,0.718216667,81396,0.881,165.5154249417661,0.7008945057711207
1690696958530561,"[""US"", ""CA""]",0.0,0.0,0,0.882,0.0,0.5502581332379546
1695155453571073,"[""IT""]",0.0,0.0,0,0.882,0.0,0.5502581332379546
1693551885233154,"[""VN""]",232.25,0.871708333,49612,0.882,202.45426033925,0.7704478909828726
1695769015370753,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",398.58,0.874401042,116606,0.883,348.51876732036,0.8267576245437747
1726119572275202,"[""US"", ""CA""]",434.4533333,0.767423611,68305,0.883,333.40974585207255,0.7861350650664125
1749551875837986,"[""HU""]",310.17,0.854375,23742,0.883,265.00149375,0.7910054144159709
1735485686245377,"[""PH""]",311.985,0.8283125,44675,0.883,258.4210753125,0.7784179980675713
1736353473700865,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",255.6125,0.82925,94385,0.883,211.96666562500002,0.7579300195335453
2937155,"[""VN""]",0.0,0.0,0,0.883,0.0,0.5508820086724647
1741279140672513,"[""VN""]",369.882,0.8418625,127847,0.883,311.38978522499997,0.8002445471889028
2138727,"[""VN"", ""KH""]",416.455,0.611515625,65354,0.884,254.668739609375,0.7016481797452777
1746505981460529,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",0.0,0.0,0,0.884,0.0,0.5515058841069749
1727251400013825,"[""TW""]",529.5575,0.867270833,98587,0.884,459.2697741463975,0.8696338532400246
1714754321751042,"[""KR""]",440.5166667,0.810236111,68457,0.884,356.9225108576912,0.8106839251555862
6033896,"[""ID""]",507.35,0.268010417,27151,0.884,135.97508506495,0.6260458414864115
1764761367947282,"[""FI""]",480.616,0.778579167,343694,0.885,374.197604926872,0.7941433514020777
6018996,"[""VN""]",120.18,0.686803571,73378,0.885,82.54005316278,0.6592169122574553
8391567,"[""TH""]",483.195,0.86509375,99213,0.885,418.00897453125,0.8528892809855954
1714701418056706,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",328.0175,0.825625,95690,0.885,270.8194484375,0.7809117410521675
8660271,"[""VN""]",485.955,0.744958333,41362,0.885,362.016226713015,0.7919208780766165
1695036672095234,"[""ES""]",345.21,0.771484375,113662,0.885,266.32412109374997,0.759611580249524
1815126,"[""TH""]",589.03,0.898494792,104742,0.886,529.24038733176,0.9088238570899622
1765400800943137,"[""FR""]",522.9182609,0.725181159,59394,0.886,379.2104705017264,0.7915365785749363
1709535619322882,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",137.0825,0.74396875,85768,0.886,101.985096171875,0.6865231493721053
1695027942470657,"[""GB""]",631.9425641,0.782905983,104843,0.886,494.7516143462511,0.8552515719889856
1746471679126529,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""EG"", ""LB""]",408.4254545,0.763458333,120373,0.886,311.81581664733733,0.7750644943097486
1755168751809617,"[""DE""]",245.7575,0.694588542,86500,0.886,170.700343610565,0.6967899458544355
1730407751343106,"[""VN""]",317.74,0.729953125,97787,0.886,231.9353059375,0.7328060319524462
1752720343698450,"[""DE""]",0.0,0.0,0,0.886,0.0,0.5527536349759952
1672502130826246,"[""US"", ""CA""]",273.78,0.733953125,83214,0.886,200.94168656249997,0.7225443135829316
1737407724728322,"[""TH""]",379.865,0.899625,102140,0.886,341.736050625,0.8347697265158188
7900998,"[""PH""]",478.342,0.817470833,114142,0.886,391.030633198886,0.8254830019698831
3581159,"[""KR"", ""ID""]",543.3525,0.835932292,95050,0.886,454.20590068892994,0.8578695687548973
1710346282427393,"[""PH""]",612.3125,0.843229167,98066,0.887,516.3197593186875,0.8853892609604886
5377569,"[""MY"", ""ID""]",427.054,0.767725,110135,0.887,327.86003215,0.7838416418438696
2058592,"[""MY"", ""ID""]",496.928,0.875533333,63224,0.887,435.077028101024,0.8658564570054744
3173062,"[""TW"", ""KR"", ""SG""]",512.91,0.635203125,94917,0.887,325.80203484375,0.738048050002948
1748303624947714,"[""PT""]",388.1733333,0.8289375,70110,0.887,321.77143247236876,0.8044074472303187
3823395,"[""ES"", ""SG""]",531.9625,0.788854167,96095,0.887,419.64083481273747,0.8282869672187795
1690832211660801,"[""VN""]",330.8375,0.771442708,111207,0.887,255.22217690795,0.756185651870061
1714584045969410,"[""GB""]",446.534,0.753895833,110625,0.887,336.640121892822,0.7825422901030121
3602129,"[""MY"", ""ID""]",498.6666667,0.690729167,59100,0.887,344.44361130035765,0.7662895727133899
1714605731150850,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",0.0,0.0,0,0.888,0.0,0.5540013858450155
5356869,"[""VN"", ""AU"", ""NZ""]",381.9366667,0.493013889,61372,0.888,188.30008140146379,0.6559535943204445
1751009463292962,"[""MY""]",303.705,0.902364583,103135,0.888,274.052635680015,0.8096395974320669
1724470408352770,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",255.9511111,0.811601852,103025,0.888,207.73039579021776,0.7519743561061637
9265717,"[""ID""]",554.168,0.882404167,122127,0.888,489.000152418056,0.887344316825895
1676631455688709,"[""HU""]",567.8658065,0.879741935,97094,0.888,499.57536343064555,0.8918088628890437
1707706610145282,"[""NL""]",266.56,0.758988889,39941,0.889,202.31607825184003,0.735089923086779
1714052230375426,"[""IT""]",232.5435897,0.777675214,111593,0.889,180.8433858842757,0.7296249066237367
1769411685685282,"[""HU""]",658.336,0.888441667,130834,0.889,584.8931332861121,0.9275951833416425
1710346242337793,"[""PH""]",551.1633333,0.580555556,83536,0.889,319.9809354107948,0.7297747706415942
1752289495218225,"[""DE""]",0.0,0.0,0,0.89,0.0,0.5552491367140359
1752274718632994,"[""DE""]",204.9733333,0.768727778,80249,0.89,157.5686950569624,0.7192013235265782
1668385922699269,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",0.0,0.0,0,0.89,0.0,0.5552491367140359
1689841489642498,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",549.9124528,0.821644654,176838,0.89,451.8326270111473,0.8499308449967425
1700060109672450,"[""MY""]",424.978,0.890275,126118,0.89,378.34728895,0.8467543821371577
1709538829889538,"[""US"", ""CA""]",284.0775,0.69384375,74704,0.891,197.10539789062497,0.7098094522110474
1752814644707361,"[""DE""]",87.46580645,0.848252688,98101,0.891,74.19310542930023,0.7130701345338251
1736487906247681,"[""VN""]",373.282,0.91495,143077,0.891,341.5343659,0.8402693324531032
1728888969578497,"[""ID""]",326.5666667,0.642361111,53692,0.892,209.7737268369787,0.6985287635289366
1717873004098561,"[""NO""]",403.296,0.699295833,101913,0.892,282.02321226556796,0.7446260913071466
1695524452908033,"[""MY""]",350.3425,0.894322917,99213,0.892,313.31932654907246,0.8244429918569309
7555755,"[""VN""]",354.5425,0.671848958,70715,0.892,238.19900919171502,0.7192004945507224
6301137,"[""MY"", ""ID""]",544.585,0.796822917,90920,0.892,433.93780825444503,0.8391838429780886
1732493811827713,"[""ID""]",402.6233333,0.844048611,72127,0.893,339.83366522805505,0.8193703464821015
1771649360667650,"[""SE""]",396.4299465,0.667170232,87001,0.893,264.4862593781526,0.727720339297976
8585325,"[""KR"", ""JP""]",996.2066667,0.971611111,82996,0.893,967.9254662179937,1.0
6230873,"[""VN""]",481.828,0.8110125,116308,0.893,390.76853085,0.7425307922045595
1750192107946001,"[""SE""]",294.16,0.516041667,32240,0.894,151.79881676472002,0.5860990021523244
5897557,"[""TH"", ""KH""]",620.9133333,0.849486111,74772,0.894,527.4572527730638,0.8054656636703592
1743215735743490,"[""PL""]",313.3946269,0.755358209,90957,0.894,236.7252040854072,0.6716919445341716
7378621,"[""US"", ""CA""]",636.49,1.112881944,94944,0.894,708.33822853656,0.9508826639762997
5286693,"[""JP""]",0.0,0.0,0,0.895,0.0,0.5106577927358432
1754268607211537,"[""FR""]",280.09,0.708166667,79163,0.895,198.35040176002997,0.6442482456998362
1749551236322305,"[""HU""]",326.5914286,0.861267857,86226,0.895,281.28269982489047,0.7210373711014504
1695535225123841,"[""PH""]",414.3325,0.799223958,90645,0.895,331.14446057803497,0.7194477905616573
6236835,"[""ID""]",338.66,0.288208333,51215,0.896,97.60463405378,0.5588441950104699
1746474509119521,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""EG"", ""LB""]",367.3796226,0.748242138,149463,0.896,274.8889142718571,0.6814549459517708
1729354981773313,"[""NL""]",365.025641,0.755482906,104906,0.896,275.77063202719273,0.6858965530688991
7568002,"[""AU"", ""NZ"", ""SG""]",575.985,0.680177083,104306,0.896,391.77179715175504,0.708543149864997
1732050157733890,"[""VN""]",0.0,0.0,0,0.896,0.0,0.5112283601020285
1693810919455746,"[""KR""]",462.9875,0.862765625,96397,0.896,399.4496998046875,0.7637091554142164
3026838,"[""VN"", ""PH""]",488.874,0.8017375,163204,0.896,391.948618575,0.7392944757059848
7211760,"[""MY"", ""SG""]",504.6275,0.732911458,83908,0.896,369.847276771895,0.7134183001651387
1752737541815297,"[""DE""]",283.3533333,0.802791667,68240,0.897,227.4736947899136,0.6852409315554703
1714819600846850,"[""KR""]",435.7575,0.614270833,91855,0.897,267.6731225109975,0.6459632037119394
1757803456500738,"[""IL""]",257.0175,0.928421875,115447,0.897,238.62066925781247,0.7261617177952155
1752720282276865,"[""TH""]",388.48,0.889625,75706,0.897,345.60152,0.7540578255689264
1770119534193714,"[""PL""]",315.0825,0.79621875,90261,0.898,250.874594296875,0.6910374764893089
1740028774112258,"[""VN""]",322.1575,0.764427083,94370,0.898,246.2659179915725,0.6793649003198312
1738220875222018,"[""ES""]",362.9784615,0.746615385,109601,0.898,271.00530377953015,0.6820452195862775
1726904276471809,"[""NL""]",314.6121739,0.808021739,69375,0.898,254.21347586524843,0.6967709940858945
1703245393506306,"[""JP""]",174.365,0.702317708,81347,0.898,122.45962715542001,0.6164125324820984
